B_aplicado_T,M_proj,S,t_s
0.00032048385324437835,0.6233582322351502,0.623419427550498,0.5741765254610443
0.00032262766981621836,0.626792808294812,0.6268633807033235,0.5765590006704262
0.0003247829320178185,0.6301984665614146,0.6302799564684145,0.5789414758798082
0.0003269497163098656,0.6335753113341815,0.6336693496415465,0.5813239510891901
0.000329128099561807,0.6369237393532673,0.6370320313412129,0.583706426298572
0.00033131815905457863,0.6402444579590305,0.6403687604563667,0.5860889015079539
0.00033351997248334564,0.6435384801036704,0.6436805715761277,0.5884713767173358
0.0003357336179602591,0.6468070949164791,0.6469687384260973,0.5908538519267178
0.0003379591740172271,0.6500518148135574,0.6502347143248914,0.5932363271360998
0.0003401967196087011,0.6532743021611047,0.6534800533533642,0.5956188023454816
0.0003424463341144764,0.6564762801047954,0.6567063176190835,0.5980012775548635
0.00034470809734250867,0.6596594333567775,0.6599149771639244,0.6003837527642455
0.00034698208953174483,0.6628253055852538,0.6631073097880547,0.6027662279736274
0.00034926839135496993,0.6659752007159955,0.6662843084866436,0.6051487031830093
0.0003515670839216693,0.669110096007732,0.6694466044092663,0.6075311783923912
0.0003538782487809054,0.6722305751281306,0.6725944132094275,0.6099136536017732
0.0003562019679242115,0.6753367893508915,0.6757275121107904,0.6122961288111551
0.0003585383237885,0.6784284539483125,0.6788452535601421,0.6146786040205371
0.00036088739925898726,0.6815048843335911,0.6819466184914077,0.6170610792299189
0.00036324927767213404,0.6845650721334411,0.6850303076762144,0.6194435544393009
0.0003656240428186017,0.6876077951944949,0.6880948634970468,0.6218260296486828
0.000368011778946225,0.6906317482657665,0.6911388075119116,0.6242085048580648
0.0003704125707630009,0.6936356742169266,0.6941607728523114,0.6265909800674466
0.000372826503440094,0.6966184711456412,0.6971596067547596,0.6289734552768286
0.00037525366261485706,0.6995792506054599,0.7001344192643909,0.6313559304862105
0.0003776941343938703,0.7025173277497793,0.7030845605065256,0.6337384056955925
0.00038014800535599556,0.705432135379297,0.7060095206674478,0.6361208809049744
0.0003826153625554475,0.7083230690040344,0.7089087621264449,0.6385033561143563
0.0003850962935248829,0.7111892860252844,0.7117815089165889,0.6408858313237382
0.00038759088627850495,0.7140294953434935,0.7146265312331874,0.6432683065331202
0.0003900992293151863,0.7168417808041855,0.7174419688773315,0.6456507817425021
0.0003926214116216084,0.7196235007950597,0.7202252353868401,0.648033256951884
0.00039515752267541877,0.7223712965545519,0.7229730339212541,0.6504157321612659
0.0003977076524484049,0.7250812246553758,0.7256814982300368,0.6527982073706479
0.00040027189140968614,0.7277490075707646,0.7283464502703711,0.6551806825800298
0.00040285033052892374,0.7303703742688518,0.7309637443663085,0.6575631577894118
0.00040544306127954726,0.7329414449599679,0.7335296507148856,0.6599456329987936
0.0004080501756420008,0.7354591045069384,0.7360412224487674,0.6623281082081756
0.0004106717661070051,0.7379213100283493,0.7384965925408401,0.6647105834175575
0.0004133079256788391,0.7403272897405426,0.740895159184637,0.6670930586269395
0.0004159587478786396,0.7426776091793242,0.7432376378006702,0.6694755338363213
0.0004186243267477191,0.7449741027137161,0.74552597954758,0.6718580090457033
0.0004213047568509015,0.7472196874102945,0.7477631749515925,0.6742404842550852
0.0004240001332798776,0.7494180888627355,0.7499529732349325,0.6766229594644672
0.0004267105516565778,0.7515735130731571,0.75209955183652,0.6790054346738491
0.0004294361081365651,0.7536902959575045,0.7542071677209592,0.681387909883231
0.00043217689941244626,0.7557725554536142,0.7562798153174866,0.6837703850926129
0.0004349330227173019,0.7578238640530395,0.7583209087815442,0.6861528603019948
0.00043770457582813574,0.7598469548822382,0.7603330016338885,0.6885353355113768
0.0004404916570693437,0.7618434740520003,0.762317556387492,0.6909178107207586
0.00044329436531620226,0.7638137961646672,0.7642747806817426,0.6933002859301406
0.00044611279999837573,0.7657569272249484,0.7662035532412758,0.6956827611395225
0.0004489470611034438,0.7676705266107733,0.7681014695505298,0.6980652363489045
0.000451797249180449,0.7695510825129555,0.7699650389194127,0.7004477115582864
0.00045466346534346315,0.771394267831877,0.771790056391784,0.7028301867676683
0.0004575458112751757,0.7731954814586176,0.7735721506616365,0.7052126619770502
