t_s,B_T,M_proj,S,B_r
4.819738280326365,0.04481442589551427,0.9999999799143501,0.9999999799143501,0.007241379310344825
4.820724718779154,0.04512396347897561,0.9999999811388129,0.9999999811388129,0.007241379310344825
4.821711157231943,0.04543350106243696,0.9999999821946981,0.9999999821946981,0.007241379310344825
4.8226975956847316,0.0457430386458983,0.99999998305096,0.99999998305096,0.007241379310344825
4.8236840341375204,0.04605257622935965,0.999999983690437,0.999999983690437,0.007241379310344825
4.824670472590309,0.04636211381282099,0.9999999841083541,0.9999999841083541,0.007241379310344825
4.825656911043098,0.046671651396282335,0.9999999843106983,0.9999999843106983,0.007241379310344825
4.826643349495887,0.046981188979743675,0.9999999843128569,0.9999999843128569,0.007241379310344825
4.827629787948676,0.047290726563205016,0.9999999841386545,0.9999999841386545,0.007241379310344825
4.828616226401465,0.04760026414666636,0.9999999838196492,0.9999999838196492,0.007241379310344825
4.829602664854254,0.0479098017301277,0.9999999833943681,0.9999999833943681,0.007241379310344825
4.830589103307043,0.04821933931358905,0.9999999829070968,0.9999999829070968,0.007241379310344825
4.831575541759832,0.04852887689705039,0.9999999824059168,0.9999999824059168,0.007241379310344825
4.8325619802126205,0.04883841448051173,0.9999999819398834,0.9999999819398834,0.007241379310344825
4.833548418665409,0.04914795206397308,0.9999999815554874,0.9999999815554874,0.007241379310344825
4.834534857118198,0.04945748964743442,0.9999999812927906,0.9999999812927906,0.007241379310344825
4.835521295570987,0.049767027230895766,0.9999999811817908,0.9999999811817908,0.007241379310344825
4.836507734023776,0.05007656481435711,0.9999999812396027,0.9999999812396027,0.007241379310344825
4.837494172476564,0.05038610239781817,0.9999999814689504,0.9999999814689504,0.007241379310344825
4.838480610929353,0.05069563998127952,0.9999999818582456,0.9999999818582457,0.007241379310344825
4.839467049382142,0.05100517756474086,0.9999999823832478,0.9999999823832478,0.007241379310344825
4.840453487834931,0.051314715148202204,0.9999999830100331,0.9999999830100331,0.007241379310344825
4.84143992628772,0.051624252731663545,0.9999999836987818,0.9999999836987818,0.007241379310344825
4.842426364740509,0.051933790315124885,0.9999999844078074,0.9999999844078074,0.007241379310344825
4.8434128031932975,0.05224332789858623,0.9999999850972727,0.9999999850972727,0.007241379310344825
4.844399241646086,0.05255286548204757,0.9999999857321783,0.9999999857321783,0.007241379310344825
4.845385680098875,0.05286240306550892,0.9999999862844066,0.9999999862844066,0.007241379310344825
4.846372118551664,0.05317194064897026,0.9999999867338175,0.9999999867338175,0.007241379310344825
