t_s,B_T,M_proj,S
1.5240444070036714,-8.718101784947456e-05,-0.18584991605622983,0.19662182107577392
1.5283015142858045,-6.559446203341169e-05,-0.18578959779964008,0.19658532672485168
1.5325586215679377,-4.400790621734902e-05,-0.18541855235205246,0.1962599003138368
1.5368157288500708,-2.2421350401286136e-05,-0.1847359689879809,0.19564505598167378
1.541072836132204,-8.347945852234708e-07,-0.18374091691009045,0.19474039489227585
1.545329943414337,2.075176123083998e-05,-0.18243234751426451,0.19354561980954535
1.5495870506964704,4.233831704690389e-05,-0.18080909754170335,0.1920605559797418
1.5538441579786035,6.392487286296667e-05,-0.17886989312275206,0.19028517908711395
1.5581012652607367,8.551142867902945e-05,-0.176613354720485,0.18821965134980612
1.5623583725428698,0.00010709798449509224,-0.1740380029850806,0.18586436719756058
1.566615479825003,0.000128684540311155,-0.17114226553262885,0.1832200104501989
1.570872587107136,0.00015027109612721778,-0.16792448466417176,0.18028762553629593
1.5751296943892692,0.0001718576519432806,-0.1643829260424331,0.1770687061100292
1.5793868016714023,0.00019344420775934337,-0.1605157883448164,0.17356530551776653
1.5836439089535355,0.00021503076357540614,-0.15632121391180215,0.16978017504278423
